150	53	23	20	54	43	107	21	7	6	19	13	2	0	8	7	5	3	5	11	9	11	22	35.33	15.33	13.33	36.00	28.67	71.33	14.09	4.70	4.03	12.75	8.72	1.34	0.00	5.37	4.70	3.36	2.01	3.36	7.38	6.04	7.38	14.77	52.00	0.3467	-48.90	-0.3260	16.50	0.1100	6.46	0.0431	
150	42	23	24	61	47	103	16	4	4	18	7	9	1	6	4	3	7	10	15	7	12	26	28.00	15.33	16.00	40.67	31.33	68.67	10.74	2.68	2.68	12.08	4.70	6.04	0.67	4.03	2.68	2.01	4.70	6.71	10.07	4.70	8.05	17.45	55.00	0.3667	-36.50	-0.2433	28.27	0.1884	10.79	0.0720	
90	36	11	14	29	25	65	13	7	2	13	7	2	0	2	3	2	5	4	12	0	7	10	40.00	12.22	15.56	32.22	27.78	72.22	14.61	7.87	2.25	14.61	7.87	2.25	0.00	2.25	3.37	2.25	5.62	4.49	13.48	0.00	7.87	11.24	32.00	0.3556	-20.00	-0.2222	11.89	0.1321	4.94	0.0549	
72	24	9	14	25	23	49	9	5	2	8	5	0	0	3	2	2	4	6	7	2	8	8	33.33	12.50	19.44	34.72	31.94	68.06	12.68	7.04	2.82	11.27	7.04	0.00	0.00	4.23	2.82	2.82	5.63	8.45	9.86	2.82	11.27	11.27	20.00	0.2778	-15.90	-0.2208	17.56	0.2439	6.12	0.0850	
128	41	20	24	43	44	84	13	6	6	15	11	4	1	4	5	4	6	9	12	5	11	15	32.03	15.62	18.75	33.59	34.38	65.62	10.24	4.72	4.72	11.81	8.66	3.15	0.79	3.15	3.94	3.15	4.72	7.09	9.45	3.94	8.66	11.81	49.00	0.3828	-43.80	-0.3422	8.23	0.0643	3.34	0.0261	
86	18	17	19	32	36	50	5	5	5	3	5	2	2	8	4	6	7	2	4	4	4	19	20.93	19.77	22.09	37.21	41.86	58.14	5.88	5.88	5.88	3.53	5.88	2.35	2.35	9.41	4.71	7.06	8.24	2.35	4.71	4.71	4.71	22.35	32.00	0.3721	-43.50	-0.5058	3.54	0.0411	1.39	0.0161	
86	24	15	16	31	31	55	6	4	7	7	4	3	0	7	7	2	3	4	6	6	6	13	27.91	17.44	18.60	36.05	36.05	63.95	7.06	4.71	8.24	8.24	4.71	3.53	0.00	8.24	8.24	2.35	3.53	4.71	7.06	7.06	7.06	15.29	31.00	0.3605	-39.10	-0.4547	10.69	0.1243	3.86	0.0449	
89	17	21	24	27	45	44	4	4	6	3	8	3	1	9	1	10	4	8	4	4	13	6	19.10	23.60	26.97	30.34	50.56	49.44	4.55	4.55	6.82	3.41	9.09	3.41	1.14	10.23	1.14	11.36	4.55	9.09	4.55	4.55	14.77	6.82	35.00	0.3933	-42.20	-0.4742	9.37	0.1052	3.44	0.0387	
82	17	23	24	18	47	35	4	4	5	4	6	6	3	7	4	8	8	4	3	5	7	3	20.73	28.05	29.27	21.95	57.32	42.68	4.94	4.94	6.17	4.94	7.41	7.41	3.70	8.64	4.94	9.88	9.88	4.94	3.70	6.17	8.64	3.70	31.00	0.3780	-35.80	-0.4366	6.20	0.0756	2.39	0.0291	
101	17	37	29	18	66	35	3	7	5	2	8	13	10	5	3	11	8	7	3	5	6	4	16.83	36.63	28.71	17.82	65.35	34.65	3.00	7.00	5.00	2.00	8.00	13.00	10.00	5.00	3.00	11.00	8.00	7.00	3.00	5.00	6.00	4.00	34.00	0.3366	-46.30	-0.4584	6.04	0.0598	2.17	0.0215	
71	24	10	14	23	24	47	5	4	5	9	3	1	1	5	6	4	0	4	9	1	8	5	33.80	14.08	19.72	32.39	33.80	66.20	7.14	5.71	7.14	12.86	4.29	1.43	1.43	7.14	8.57	5.71	0.00	5.71	12.86	1.43	11.43	7.14	19.00	0.2676	-10.60	-0.1493	31.74	0.4470	9.64	0.1357	
73	19	12	22	20	34	39	8	3	5	2	5	3	0	4	5	2	9	6	0	4	8	8	26.03	16.44	30.14	27.40	46.58	53.42	11.11	4.17	6.94	2.78	6.94	4.17	0.00	5.56	6.94	2.78	12.50	8.33	0.00	5.56	11.11	11.11	27.00	0.3699	-38.00	-0.5205	3.47	0.0475	1.22	0.0167	
88	24	21	18	25	39	49	9	3	4	7	6	6	1	8	4	7	4	3	4	5	9	7	27.27	23.86	20.45	28.41	44.32	55.68	10.34	3.45	4.60	8.05	6.90	6.90	1.15	9.20	4.60	8.05	4.60	3.45	4.60	5.75	10.34	8.05	29.00	0.3295	-40.70	-0.4625	5.51	0.0626	2.02	0.0229	
102	25	24	28	25	52	50	10	3	5	7	6	8	3	7	6	9	7	5	3	4	12	6	24.51	23.53	27.45	24.51	50.98	49.02	9.90	2.97	4.95	6.93	5.94	7.92	2.97	6.93	5.94	8.91	6.93	4.95	2.97	3.96	11.88	5.94	35.00	0.3431	-47.80	-0.4686	6.64	0.0651	2.64	0.0259	
119	27	37	31	24	68	51	9	4	11	2	9	15	2	11	8	8	9	6	1	9	9	5	22.69	31.09	26.05	20.17	57.14	42.86	7.63	3.39	9.32	1.69	7.63	12.71	1.69	9.32	6.78	6.78	7.63	5.08	0.85	7.63	7.63	4.24	38.00	0.3193	-47.80	-0.4017	20.12	0.1690	7.00	0.0588	
73	13	22	22	16	44	29	1	7	4	1	8	8	0	5	3	3	8	8	1	3	10	2	17.81	30.14	30.14	21.92	60.27	39.73	1.39	9.72	5.56	1.39	11.11	11.11	0.00	6.94	4.17	4.17	11.11	11.11	1.39	4.17	13.89	2.78	26.00	0.3562	-35.00	-0.4795	12.40	0.1699	5.10	0.0699	
90	15	22	25	28	47	43	0	4	3	7	4	3	5	10	4	8	10	3	6	7	7	8	16.67	24.44	27.78	31.11	52.22	47.78	0.00	4.49	3.37	7.87	4.49	3.37	5.62	11.24	4.49	8.99	11.24	3.37	6.74	7.87	7.87	8.99	32.00	0.3556	-44.10	-0.4900	3.35	0.0372	1.22	0.0135	
100	34	13	19	34	32	68	12	2	6	13	5	2	0	6	6	3	4	6	10	6	9	9	34.00	13.00	19.00	34.00	32.00	68.00	12.12	2.02	6.06	13.13	5.05	2.02	0.00	6.06	6.06	3.03	4.04	6.06	10.10	6.06	9.09	9.09	37.00	0.3700	-34.10	-0.3410	9.01	0.0901	3.85	0.0385	
97	19	25	26	27	51	46	5	3	5	6	6	6	1	11	3	9	9	5	5	6	11	5	19.59	25.77	26.80	27.84	52.58	47.42	5.21	3.12	5.21	6.25	6.25	6.25	1.04	11.46	3.12	9.38	9.38	5.21	5.21	6.25	11.46	5.21	36.00	0.3711	-46.70	-0.4814	13.29	0.1371	4.77	0.0492	
82	16	18	19	29	37	45	2	1	5	8	5	4	2	7	8	2	5	4	1	11	7	9	19.51	21.95	23.17	35.37	45.12	54.88	2.47	1.23	6.17	9.88	6.17	4.94	2.47	8.64	9.88	2.47	6.17	4.94	1.23	13.58	8.64	11.11	31.00	0.3780	-45.50	-0.5549	2.55	0.0311	1.08	0.0132	
102	22	19	31	30	50	52	3	6	6	6	2	2	8	7	8	4	10	9	9	7	6	8	21.57	18.63	30.39	29.41	49.02	50.98	2.97	5.94	5.94	5.94	1.98	1.98	7.92	6.93	7.92	3.96	9.90	8.91	8.91	6.93	5.94	7.92	41.00	0.4020	-47.60	-0.4667	8.07	0.0791	3.60	0.0352	
99	23	28	30	18	58	41	4	10	6	3	14	7	2	5	3	7	12	7	2	3	10	3	23.23	28.28	30.30	18.18	58.59	41.41	4.08	10.20	6.12	3.06	14.29	7.14	2.04	5.10	3.06	7.14	12.24	7.14	2.04	3.06	10.20	3.06	38.00	0.3838	-58.90	-0.5949	2.61	0.0264	1.02	0.0103	
84	16	25	23	20	48	36	1	5	5	4	9	5	6	5	4	9	5	5	2	5	7	6	19.05	29.76	27.38	23.81	57.14	42.86	1.20	6.02	6.02	4.82	10.84	6.02	7.23	6.02	4.82	10.84	6.02	6.02	2.41	6.02	8.43	7.23	29.00	0.3452	-34.40	-0.4095	15.18	0.1807	6.32	0.0752	
68	11	16	24	17	40	28	1	4	5	1	3	3	4	5	4	5	6	9	3	4	8	2	16.18	23.53	35.29	25.00	58.82	41.18	1.49	5.97	7.46	1.49	4.48	4.48	5.97	7.46	5.97	7.46	8.96	13.43	4.48	5.97	11.94	2.99	25.00	0.3676	-35.60	-0.5235	3.29	0.0484	1.29	0.0190	
100	18	27	27	28	54	46	1	9	5	3	7	8	3	8	3	3	10	11	7	7	9	5	18.00	27.00	27.00	28.00	54.00	46.00	1.01	9.09	5.05	3.03	7.07	8.08	3.03	8.08	3.03	3.03	10.10	11.11	7.07	7.07	9.09	5.05	41.00	0.4100	-54.40	-0.5440	8.64	0.0864	3.19	0.0319	
95	16	24	29	26	53	42	5	3	4	4	4	8	3	8	3	4	12	10	4	8	10	4	16.84	25.26	30.53	27.37	55.79	44.21	5.32	3.19	4.26	4.26	4.26	8.51	3.19	8.51	3.19	4.26	12.77	10.64	4.26	8.51	10.64	4.26	35.00	0.3684	-49.00	-0.5158	11.98	0.1261	4.89	0.0515	
87	25	16	23	23	39	48	5	8	9	3	7	3	0	6	5	3	4	10	8	2	9	4	28.74	18.39	26.44	26.44	44.83	55.17	5.81	9.30	10.47	3.49	8.14	3.49	0.00	6.98	5.81	3.49	4.65	11.63	9.30	2.33	10.47	4.65	33.00	0.3793	-44.30	-0.5092	7.87	0.0905	2.63	0.0303	
106	21	26	35	24	61	45	3	1	15	2	8	5	2	10	9	12	5	9	1	8	12	3	19.81	24.53	33.02	22.64	57.55	42.45	2.86	0.95	14.29	1.90	7.62	4.76	1.90	9.52	8.57	11.43	4.76	8.57	0.95	7.62	11.43	2.86	38.00	0.3585	-51.80	-0.4887	8.71	0.0821	3.35	0.0316	
86	21	20	23	22	43	43	1	6	5	9	5	7	2	5	6	4	8	5	9	3	8	2	24.42	23.26	26.74	25.58	50.00	50.00	1.18	7.06	5.88	10.59	5.88	8.24	2.35	5.88	7.06	4.71	9.41	5.88	10.59	3.53	9.41	2.35	34.00	0.3953	-45.00	-0.5233	5.68	0.0660	2.00	0.0233	
88	18	21	21	28	42	46	4	3	5	6	5	8	1	7	6	1	8	6	3	8	7	9	20.45	23.86	23.86	31.82	47.73	52.27	4.60	3.45	5.75	6.90	5.75	9.20	1.15	8.05	6.90	1.15	9.20	6.90	3.45	9.20	8.05	10.34	30.00	0.3409	-41.10	-0.4670	10.28	0.1169	4.16	0.0473	
47	3	15	25	4	40	7	1	1	1	0	1	3	9	2	1	8	14	1	0	2	1	1	6.38	31.91	53.19	8.51	85.11	14.89	2.17	2.17	2.17	0.00	2.17	6.52	19.57	4.35	2.17	17.39	30.43	2.17	0.00	4.35	2.17	2.17	17.00	0.3617	-26.70	-0.5681	17.08	0.3635	6.40	0.1363	
99	20	22	23	34	45	54	4	2	6	8	7	4	2	9	7	2	4	10	2	13	11	7	20.20	22.22	23.23	34.34	45.45	54.55	4.08	2.04	6.12	8.16	7.14	4.08	2.04	9.18	7.14	2.04	4.08	10.20	2.04	13.27	11.22	7.14	37.00	0.3737	-39.00	-0.3939	8.70	0.0879	3.21	0.0325	
73	14	20	21	18	41	32	3	3	5	3	4	6	1	9	5	6	5	4	2	4	10	2	19.18	27.40	28.77	24.66	56.16	43.84	4.17	4.17	6.94	4.17	5.56	8.33	1.39	12.50	6.94	8.33	6.94	5.56	2.78	5.56	13.89	2.78	27.00	0.3699	-36.10	-0.4945	9.72	0.1331	3.86	0.0529	
57	10	13	24	10	37	20	1	1	7	1	3	3	3	3	4	8	8	4	2	1	5	2	17.54	22.81	42.11	17.54	64.91	35.09	1.79	1.79	12.50	1.79	5.36	5.36	5.36	5.36	7.14	14.29	14.29	7.14	3.57	1.79	8.93	3.57	17.00	0.2982	-25.50	-0.4474	7.50	0.1315	2.91	0.0510	
72	24	16	14	18	30	42	7	7	5	5	8	2	0	6	5	4	2	3	3	3	7	4	33.33	22.22	19.44	25.00	41.67	58.33	9.86	9.86	7.04	7.04	11.27	2.82	0.00	8.45	7.04	5.63	2.82	4.23	4.23	4.23	9.86	5.63	25.00	0.3472	-22.90	-0.3181	3.34	0.0463	1.29	0.0178	
80	24	15	16	25	31	49	8	6	4	6	6	1	1	7	4	4	4	3	6	4	7	8	30.00	18.75	20.00	31.25	38.75	61.25	10.13	7.59	5.06	7.59	7.59	1.27	1.27	8.86	5.06	5.06	5.06	3.80	7.59	5.06	8.86	10.13	30.00	0.3750	-28.40	-0.3550	4.21	0.0526	1.73	0.0216	
68	20	15	16	17	31	37	4	6	8	2	5	1	1	7	8	2	1	5	3	6	5	3	29.41	22.06	23.53	25.00	45.59	54.41	5.97	8.96	11.94	2.99	7.46	1.49	1.49	10.45	11.94	2.99	1.49	7.46	4.48	8.96	7.46	4.48	27.00	0.3971	-27.90	-0.4103	2.81	0.0414	1.28	0.0188	
99	26	21	22	30	43	56	7	5	9	4	9	0	2	10	6	6	3	7	4	9	8	9	26.26	21.21	22.22	30.30	43.43	56.57	7.14	5.10	9.18	4.08	9.18	0.00	2.04	10.20	6.12	6.12	3.06	7.14	4.08	9.18	8.16	9.18	33.00	0.3333	-31.20	-0.3152	8.03	0.0811	2.93	0.0296	
89	9	25	39	16	64	25	0	2	6	0	2	7	7	9	7	10	17	5	0	6	8	2	10.11	28.09	43.82	17.98	71.91	28.09	0.00	2.27	6.82	0.00	2.27	7.95	7.95	10.23	7.95	11.36	19.32	5.68	0.00	6.82	9.09	2.27	34.00	0.3820	-56.00	-0.6292	5.37	0.0604	1.96	0.0221	
84	13	30	26	15	56	28	1	7	4	1	6	14	0	9	4	4	14	4	2	4	8	1	15.48	35.71	30.95	17.86	66.67	33.33	1.20	8.43	4.82	1.20	7.23	16.87	0.00	10.84	4.82	4.82	16.87	4.82	2.41	4.82	9.64	1.20	34.00	0.4048	-57.80	-0.6881	3.73	0.0444	1.63	0.0194	
90	19	28	19	24	47	43	1	6	8	4	6	8	1	12	7	3	5	4	5	11	5	3	21.11	31.11	21.11	26.67	52.22	47.78	1.12	6.74	8.99	4.49	6.74	8.99	1.12	13.48	7.87	3.37	5.62	4.49	5.62	12.36	5.62	3.37	32.00	0.3556	-45.90	-0.5100	4.97	0.0552	1.80	0.0200	
96	27	31	21	17	52	44	6	10	10	1	11	8	2	10	8	3	5	5	1	10	4	1	28.12	32.29	21.88	17.71	54.17	45.83	6.32	10.53	10.53	1.05	11.58	8.42	2.11	10.53	8.42	3.16	5.26	5.26	1.05	10.53	4.21	1.05	26.00	0.2708	-29.90	-0.3115	7.08	0.0738	2.63	0.0274	
87	16	29	26	16	55	32	2	6	6	2	6	12	4	6	7	5	9	5	1	6	7	2	18.39	33.33	29.89	18.39	63.22	36.78	2.33	6.98	6.98	2.33	6.98	13.95	4.65	6.98	8.14	5.81	10.47	5.81	1.16	6.98	8.14	2.33	33.00	0.3793	-47.20	-0.5425	7.42	0.0852	2.90	0.0334	
90	20	21	21	28	42	48	3	3	8	6	12	2	0	6	2	7	3	9	3	8	10	7	22.22	23.33	23.33	31.11	46.67	53.33	3.37	3.37	8.99	6.74	13.48	2.25	0.00	6.74	2.25	7.87	3.37	10.11	3.37	8.99	11.24	7.87	37.00	0.4111	-48.90	-0.5433	2.93	0.0325	1.25	0.0139	
87	23	14	24	26	38	49	6	2	8	7	8	3	1	2	4	6	3	10	4	3	12	7	26.44	16.09	27.59	29.89	43.68	56.32	6.98	2.33	9.30	8.14	9.30	3.49	1.16	2.33	4.65	6.98	3.49	11.63	4.65	3.49	13.95	8.14	33.00	0.3793	-42.30	-0.4862	2.68	0.0308	1.06	0.0122	
84	19	16	18	31	34	50	3	6	3	6	4	4	4	4	5	2	3	8	7	4	7	13	22.62	19.05	21.43	36.90	40.48	59.52	3.61	7.23	3.61	7.23	4.82	4.82	4.82	4.82	6.02	2.41	3.61	9.64	8.43	4.82	8.43	15.66	32.00	0.3810	-37.50	-0.4464	11.01	0.1311	4.58	0.0545	
65	17	14	12	22	26	39	4	4	3	6	4	3	1	6	2	3	3	3	7	3	5	7	26.15	21.54	18.46	33.85	40.00	60.00	6.25	6.25	4.69	9.38	6.25	4.69	1.56	9.38	3.12	4.69	4.69	4.69	10.94	4.69	7.81	10.94	28.00	0.4308	-29.50	-0.4538	1.48	0.0227	0.78	0.0120	
83	26	13	22	22	35	48	11	2	7	6	7	3	0	3	3	6	6	6	5	1	9	7	31.33	15.66	26.51	26.51	42.17	57.83	13.41	2.44	8.54	7.32	8.54	3.66	0.00	3.66	3.66	7.32	7.32	7.32	6.10	1.22	10.98	8.54	24.00	0.2892	-30.50	-0.3675	8.86	0.1068	2.95	0.0355	
98	31	17	19	31	36	62	9	4	8	10	9	1	1	6	5	7	3	4	8	5	7	10	31.63	17.35	19.39	31.63	36.73	63.27	9.28	4.12	8.25	10.31	9.28	1.03	1.03	6.19	5.15	7.22	3.09	4.12	8.25	5.15	7.22	10.31	35.00	0.3571	-29.30	-0.2990	5.19	0.0529	2.31	0.0235	
89	26	16	20	27	36	53	9	3	8	6	5	2	2	6	3	7	2	8	9	4	7	7	29.21	17.98	22.47	30.34	40.45	59.55	10.23	3.41	9.09	6.82	5.68	2.27	2.27	6.82	3.41	7.95	2.27	9.09	10.23	4.55	7.95	7.95	33.00	0.3708	-37.00	-0.4157	6.85	0.0770	2.64	0.0296	
81	25	15	15	26	30	51	7	6	4	8	5	2	2	5	2	5	1	7	11	2	7	6	30.86	18.52	18.52	32.10	37.04	62.96	8.75	7.50	5.00	10.00	6.25	2.50	2.50	6.25	2.50	6.25	1.25	8.75	13.75	2.50	8.75	7.50	26.00	0.3210	-29.50	-0.3642	12.04	0.1486	4.96	0.0613	
84	24	13	23	24	36	48	5	4	8	7	8	0	0	4	4	6	3	10	7	3	11	3	28.57	15.48	27.38	28.57	42.86	57.14	6.02	4.82	9.64	8.43	9.64	0.00	0.00	4.82	4.82	7.23	3.61	12.05	8.43	3.61	13.25	3.61	31.00	0.3690	-33.80	-0.4024	5.91	0.0703	2.40	0.0286	
110	30	24	22	34	46	64	10	7	4	8	8	6	4	6	7	3	4	8	5	8	10	11	27.27	21.82	20.00	30.91	41.82	58.18	9.17	6.42	3.67	7.34	7.34	5.50	3.67	5.50	6.42	2.75	3.67	7.34	4.59	7.34	9.17	10.09	39.00	0.3545	-35.90	-0.3264	8.16	0.0742	3.56	0.0324	
110	29	25	30	26	55	55	9	8	8	3	7	7	3	8	9	4	11	6	3	6	8	9	26.36	22.73	27.27	23.64	50.00	50.00	8.26	7.34	7.34	2.75	6.42	6.42	2.75	7.34	8.26	3.67	10.09	5.50	2.75	5.50	7.34	8.26	41.00	0.3727	-53.70	-0.4882	7.61	0.0691	3.36	0.0306	
110	29	23	26	32	49	61	11	7	4	7	10	4	2	7	6	6	6	8	2	5	14	10	26.36	20.91	23.64	29.09	44.55	55.45	10.09	6.42	3.67	6.42	9.17	3.67	1.83	6.42	5.50	5.50	5.50	7.34	1.83	4.59	12.84	9.17	29.00	0.2636	-33.20	-0.3018	16.73	0.1521	5.30	0.0482	
89	25	21	20	23	41	48	9	7	1	7	10	1	2	8	6	5	5	4	0	7	12	4	28.09	23.60	22.47	25.84	46.07	53.93	10.23	7.95	1.14	7.95	11.36	1.14	2.27	9.09	6.82	5.68	5.68	4.55	0.00	7.95	13.64	4.55	30.00	0.3371	-34.70	-0.3899	3.76	0.0422	1.59	0.0178	
110	25	26	34	25	60	50	9	5	6	5	8	9	4	5	8	6	14	6	0	5	10	9	22.73	23.64	30.91	22.73	54.55	45.45	8.26	4.59	5.50	4.59	7.34	8.26	3.67	4.59	7.34	5.50	12.84	5.50	0.00	4.59	9.17	8.26	35.00	0.3182	-45.20	-0.4109	21.58	0.1962	8.35	0.0759	
137	29	36	46	26	82	55	5	10	8	6	12	13	4	6	10	6	21	9	2	7	12	5	21.17	26.28	33.58	18.98	59.85	40.15	3.68	7.35	5.88	4.41	8.82	9.56	2.94	4.41	7.35	4.41	15.44	6.62	1.47	5.15	8.82	3.68	49.00	0.3577	-68.10	-0.4971	12.17	0.0888	4.60	0.0336	
110	22	30	33	25	63	47	4	8	7	3	7	9	4	9	7	8	12	6	4	5	9	7	20.00	27.27	30.00	22.73	57.27	42.73	3.67	7.34	6.42	2.75	6.42	8.26	3.67	8.26	6.42	7.34	11.01	5.50	3.67	4.59	8.26	6.42	36.00	0.3273	-47.60	-0.4327	12.93	0.1176	4.65	0.0423	
66	22	15	17	12	32	34	7	1	11	3	7	3	0	5	6	8	2	1	2	3	4	2	33.33	22.73	25.76	18.18	48.48	51.52	10.77	1.54	16.92	4.62	10.77	4.62	0.00	7.69	9.23	12.31	3.08	1.54	3.08	4.62	6.15	3.08	21.00	0.3182	-19.10	-0.2894	10.18	0.1543	4.04	0.0612	
110	32	25	29	24	54	56	6	8	12	5	11	5	3	6	11	4	4	10	4	7	10	3	29.09	22.73	26.36	21.82	49.09	50.91	5.50	7.34	11.01	4.59	10.09	4.59	2.75	5.50	10.09	3.67	3.67	9.17	3.67	6.42	9.17	2.75	41.00	0.3727	-41.20	-0.3745	16.76	0.1524	6.68	0.0607	
84	19	19	22	24	41	43	3	5	7	3	5	7	2	5	7	2	5	8	4	4	8	8	22.62	22.62	26.19	28.57	48.81	51.19	3.61	6.02	8.43	3.61	6.02	8.43	2.41	6.02	8.43	2.41	6.02	9.64	4.82	4.82	9.64	9.64	33.00	0.3929	-37.70	-0.4488	6.58	0.0783	2.49	0.0297	
82	12	25	27	18	52	30	2	0	7	2	3	13	1	8	6	4	14	3	0	8	5	5	14.63	30.49	32.93	21.95	63.41	36.59	2.47	0.00	8.64	2.47	3.70	16.05	1.23	9.88	7.41	4.94	17.28	3.70	0.00	9.88	6.17	6.17	33.00	0.4024	-51.70	-0.6305	6.41	0.0781	2.75	0.0335	
86	18	13	18	37	31	55	9	1	5	3	2	4	0	7	4	4	6	4	3	4	7	22	20.93	15.12	20.93	43.02	36.05	63.95	10.59	1.18	5.88	3.53	2.35	4.71	0.00	8.24	4.71	4.71	7.06	4.71	3.53	4.71	8.24	25.88	33.00	0.3837	-41.10	-0.4779	6.99	0.0813	2.74	0.0318	
109	19	35	36	19	71	38	1	10	6	1	10	9	8	8	7	9	12	8	1	7	9	2	17.43	32.11	33.03	17.43	65.14	34.86	0.93	9.26	5.56	0.93	9.26	8.33	7.41	7.41	6.48	8.33	11.11	7.41	0.93	6.48	8.33	1.85	36.00	0.3303	-47.30	-0.4339	32.37	0.2970	11.46	0.1052	
86	15	27	23	21	50	36	3	3	5	4	7	10	1	8	5	7	8	3	0	7	9	5	17.44	31.40	26.74	24.42	58.14	41.86	3.53	3.53	5.88	4.71	8.24	11.76	1.18	9.41	5.88	8.24	9.41	3.53	0.00	8.24	10.59	5.88	27.00	0.3140	-38.60	-0.4488	14.73	0.1713	5.49	0.0638	
71	17	15	17	22	32	39	3	1	8	4	4	3	0	8	3	6	2	6	7	5	7	3	23.94	21.13	23.94	30.99	45.07	54.93	4.29	1.43	11.43	5.71	5.71	4.29	0.00	11.43	4.29	8.57	2.86	8.57	10.00	7.14	10.00	4.29	25.00	0.3521	-21.10	-0.2972	10.24	0.1443	3.76	0.0530	
71	17	16	17	21	33	38	5	1	7	3	4	5	0	7	2	7	2	6	6	3	8	4	23.94	22.54	23.94	29.58	46.48	53.52	7.14	1.43	10.00	4.29	5.71	7.14	0.00	10.00	2.86	10.00	2.86	8.57	8.57	4.29	11.43	5.71	21.00	0.2958	-18.90	-0.2662	12.44	0.1752	4.70	0.0662	
80	9	30	28	13	58	22	1	2	3	3	6	13	5	5	2	10	11	5	0	4	9	0	11.25	37.50	35.00	16.25	72.50	27.50	1.27	2.53	3.80	3.80	7.59	16.46	6.33	6.33	2.53	12.66	13.92	6.33	0.00	5.06	11.39	0.00	27.00	0.3375	-41.50	-0.5188	13.40	0.1674	5.29	0.0661	
85	22	15	14	34	29	56	4	3	3	12	5	4	0	5	2	3	2	7	11	5	9	9	25.88	17.65	16.47	40.00	34.12	65.88	4.76	3.57	3.57	14.29	5.95	4.76	0.00	5.95	2.38	3.57	2.38	8.33	13.10	5.95	10.71	10.71	32.00	0.3765	-31.60	-0.3718	9.31	0.1095	3.55	0.0417	
79	23	11	16	29	27	52	7	4	4	8	6	1	0	4	3	3	3	6	7	3	9	10	29.11	13.92	20.25	36.71	34.18	65.82	8.97	5.13	5.13	10.26	7.69	1.28	0.00	5.13	3.85	3.85	3.85	7.69	8.97	3.85	11.54	12.82	32.00	0.4051	-32.10	-0.4063	5.15	0.0653	2.33	0.0295	
92	16	31	24	21	55	37	5	2	6	3	7	9	5	10	4	11	6	3	0	8	7	5	17.39	33.70	26.09	22.83	59.78	40.22	5.49	2.20	6.59	3.30	7.69	9.89	5.49	10.99	4.40	12.09	6.59	3.30	0.00	8.79	7.69	5.49	33.00	0.3587	-46.80	-0.5087	7.09	0.0771	2.94	0.0319	
80	8	30	33	9	63	17	0	3	4	0	3	13	10	4	4	14	13	2	1	0	6	2	10.00	37.50	41.25	11.25	78.75	21.25	0.00	3.80	5.06	0.00	3.80	16.46	12.66	5.06	5.06	17.72	16.46	2.53	1.27	0.00	7.59	2.53	29.00	0.3625	-49.10	-0.6137	6.56	0.0820	2.47	0.0309	
110	22	36	27	25	63	47	3	5	8	6	10	11	4	10	6	10	5	6	3	10	9	3	20.00	32.73	24.55	22.73	57.27	42.73	2.75	4.59	7.34	5.50	9.17	10.09	3.67	9.17	5.50	9.17	4.59	5.50	2.75	9.17	8.26	2.75	32.00	0.2909	-39.00	-0.3545	25.70	0.2336	8.64	0.0786	
88	15	22	34	17	56	32	3	2	7	3	3	7	6	6	8	6	14	5	1	6	7	3	17.05	25.00	38.64	19.32	63.64	36.36	3.45	2.30	8.05	3.45	3.45	8.05	6.90	6.90	9.20	6.90	16.09	5.75	1.15	6.90	8.05	3.45	30.00	0.3409	-50.20	-0.5705	4.01	0.0455	1.38	0.0157	
83	15	16	25	27	41	42	4	1	5	5	4	5	3	4	5	3	10	7	2	7	6	11	18.07	19.28	30.12	32.53	49.40	50.60	4.88	1.22	6.10	6.10	4.88	6.10	3.66	4.88	6.10	3.66	12.20	8.54	2.44	8.54	7.32	13.41	33.00	0.3976	-39.30	-0.4735	8.65	0.1043	3.28	0.0396	
85	22	15	20	28	35	50	5	6	4	6	7	4	0	4	4	2	4	10	5	3	12	8	25.88	17.65	23.53	32.94	41.18	58.82	5.95	7.14	4.76	7.14	8.33	4.76	0.00	4.76	4.76	2.38	4.76	11.90	5.95	3.57	14.29	9.52	33.00	0.3882	-38.40	-0.4518	5.80	0.0683	2.47	0.0290	
85	13	25	28	19	53	32	3	3	5	2	6	11	2	6	2	7	11	7	2	4	10	3	15.29	29.41	32.94	22.35	62.35	37.65	3.57	3.57	5.95	2.38	7.14	13.10	2.38	7.14	2.38	8.33	13.10	8.33	2.38	4.76	11.90	3.57	34.00	0.4000	-49.60	-0.5835	15.72	0.1850	6.14	0.0722	
87	19	21	28	19	49	38	4	2	9	4	8	4	1	8	3	11	9	4	3	4	9	3	21.84	24.14	32.18	21.84	56.32	43.68	4.65	2.33	10.47	4.65	9.30	4.65	1.16	9.30	3.49	12.79	10.47	4.65	3.49	4.65	10.47	3.49	32.00	0.3678	-46.30	-0.5322	6.24	0.0717	2.23	0.0257	
70	19	15	15	21	30	40	6	7	2	4	7	4	1	2	3	1	5	6	3	3	6	9	27.14	21.43	21.43	30.00	42.86	57.14	8.70	10.14	2.90	5.80	10.14	5.80	1.45	2.90	4.35	1.45	7.25	8.70	4.35	4.35	8.70	13.04	25.00	0.3571	-24.80	-0.3543	5.13	0.0733	2.01	0.0287	
